iso3,country_faostat,eppo_code,scientific_name,biological_class,distribution_status,presence_weight,regulatory_weight,production_tonnes,harvested_area_ha,host_breadth_score,geo_breadth_score,tomato_importance_score,tomato_importance_score_log,iefp_t_integrated,iefp_t_integrated_log_sensitivity,exposure_class_integrated,exposure_class_log_sensitivity
SYC,Seychelles,PHENHI,,,X,,0.75,450.264,68.6,1.0,0.0,3.4919024497243964e-05,0.32291418251146997,,,sem_dados,sem_dados
TCD,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
THA,Thailand,PHENHI,,,X,,0.75,135453.0,6287.6,1.0,0.0,0.0039653036402876,0.6438439965429064,,,sem_dados,sem_dados
TON,Tonga,PHENHI,,,X,,0.75,873.542,27.0,1.0,0.0,1.9397759461539292e-05,0.3086244903044086,,,sem_dados,sem_dados
TTO,Trinidad and Tobago,PHENHI,,,X,,0.75,2013.096,161.4,1.0,0.0,8.990065106687912e-05,0.3950752783277247,,,sem_dados,sem_dados
TUR,Türkiye,PHENHI,,,X,,0.75,13443254.6,169401.4,1.0,0.0,0.1863594388651923,0.8904148484451926,,,sem_dados,sem_dados
TUV,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
TWN,"China, Taiwan Province of",PHENHI,,,X,,0.75,91694.562,3855.8,1.0,0.0,0.00250174925572971,0.6153915203295057,,,sem_dados,sem_dados
TZA,United Republic of Tanzania,PHENHI,,,X,,0.75,548753.962,41954.2,1.0,0.0,0.023575535808012034,0.7510728906724162,,,sem_dados,sem_dados
VCT,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
VEN,Venezuela (Bolivarian Republic of),PHENHI,,,X,,0.75,185255.81800000003,8499.0,1.0,0.0,0.005377495766512348,0.6634053742493873,,,sem_dados,sem_dados
VGB,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
VIR,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
VNM,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
VUT,Vanuatu,PHENHI,,,X,,0.75,500.6666666666667,50.0,1.0,0.0,2.6851761199422634e-05,0.31468767595837055,,,sem_dados,sem_dados
WSM,,PHENHI,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
YEM,Yemen,PHENHI,,,X,,0.75,153769.56,8513.4,1.0,0.0,0.0051283913628248304,0.6582732182336166,,,sem_dados,sem_dados
ARG,Argentina,PHENSO,,,X,,0.75,1358764.696,18934.2,1.0,0.0,0.019661937649036645,0.7477475498407059,,,sem_dados,sem_dados
BEN,Benin,PHENSO,,,X,,0.75,272327.836,39405.8,1.0,0.0,0.02016959332737183,0.7292881834911371,,,sem_dados,sem_dados
BGD,Bangladesh,PHENSO,,,X,,0.75,453260.0,29974.4,1.0,0.0,0.017340605839786992,0.7336559317921919,,,sem_dados,sem_dados
BLZ,Belize,PHENSO,,,X,,0.75,1341.0,60.4,1.0,0.0,3.841479230708274e-05,0.3487900529803205,,,sem_dados,sem_dados
BRB,Barbados,PHENSO,,,X,,0.75,738.87,40.0,1.0,0.0,2.42286861871648e-05,0.3176728451337558,,,sem_dados,sem_dados
CHL,Chile,PHENSO,,,X,,0.75,818021.918,11961.6,1.0,0.0,0.012093527483006515,0.7170919241590523,,,sem_dados,sem_dados
CMR,Cameroon,PHENSO,,,X,,0.75,1198229.508,64224.0,1.0,0.0,0.03899820462989998,0.7881507139988142,,,sem_dados,sem_dados
COL,Colombia,PHENSO,,,X,,0.75,871160.9820000001,17423.2,1.0,0.0,0.015014015108399876,0.7323663239676623,,,sem_dados,sem_dados
CUB,Cuba,PHENSO,,,X,,0.75,249144.22000000003,32296.4,1.0,0.0,0.016741394793142572,0.719655523875316,,,sem_dados,sem_dados
CYM,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
DOM,Dominican Republic,PHENSO,,,X,,0.75,256994.958,6068.8,1.0,0.0,0.004852505244694693,0.6604242637999652,,,sem_dados,sem_dados
DZA,Algeria,PHENSO,,,X,,0.75,1679590.336,25167.2,1.0,0.0,0.025107575364204285,0.7638866593684466,,,sem_dados,sem_dados
ECU,Ecuador,PHENSO,,,X,,0.75,50460.75199999999,1770.2,1.0,0.0,0.0012164675691113752,0.5707660691615649,,,sem_dados,sem_dados
EGY,Egypt,PHENSO,,,X,,0.75,6777502.452,161718.6,1.0,0.0,0.12873259379045981,0.8696540714085086,,,sem_dados,sem_dados
ETH,Ethiopia,PHENSO,,,X,,0.75,105313.66,12624.2,1.0,0.0,0.006608336203019409,0.6618834206635049,,,sem_dados,sem_dados
GHA,Ghana,PHENSO,,,X,,0.75,380511.31799999997,48318.8,1.0,0.0,0.025109936648097065,0.7459436459284926,,,sem_dados,sem_dados
GLP,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
GTM,Guatemala,PHENSO,,,X,,0.75,441943.272,8560.2,1.0,0.0,0.007489675890215287,0.6879008725320606,,,sem_dados,sem_dados
HTI,Haiti,PHENSO,,,X,,0.75,2302.718,150.2,1.0,0.0,8.714822018451718e-05,0.3962517440430956,,,sem_dados,sem_dados
IDN,Indonesia,PHENSO,,,X,,0.75,1132943.058,60064.8,1.0,0.0,0.036572620248232206,0.7841819390840926,,,sem_dados,sem_dados
IND,India,PHENSO,,,X,,0.75,20834644.6,841798.6,1.0,0.0,0.5528070236103583,0.9602662634909727,,,sem_dados,sem_dados
IRQ,Iraq,PHENSO,,,X,,0.75,625424.0,27808.6,1.0,0.0,0.017751554618631715,0.7399352779849104,,,sem_dados,sem_dados
JAM,Jamaica,PHENSO,,,X,,0.75,26900.6,1446.8,1.0,0.0,0.0008777780282716122,0.5459825215198499,,,sem_dados,sem_dados
JPN,Japan,PHENSO,,,X,,0.75,696620.0,11100.0,1.0,0.0,0.010715095064102752,0.7099262255883962,,,sem_dados,sem_dados
KEN,Kenya,PHENSO,,,X,,0.75,689141.264,30375.0,1.0,0.0,0.019438514610828572,0.7458131800213421,,,sem_dados,sem_dados
KHM,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
LAO,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
MAR,Morocco,PHENSO,,,X,,0.75,1445713.48,15120.2,1.0,0.0,0.01862981305497177,0.7413906492241313,,,sem_dados,sem_dados
MEX,Mexico,PHENSO,,,X,,0.75,4263483.324,88381.8,1.0,0.0,0.07489728856849498,0.8350118884549125,,,sem_dados,sem_dados
MLI,Mali,PHENSO,,,X,,0.75,238430.38999999998,13073.8,1.0,0.0,0.007894132616179531,0.6859206574923935,,,sem_dados,sem_dados
MTQ,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
MUS,Mauritius,PHENSO,,,X,,0.75,15044.439999999999,597.4,1.0,0.0,0.0003944116949924845,0.4980195140048312,,,sem_dados,sem_dados
MYS,Malaysia,PHENSO,,,X,,0.75,204223.694,2178.0,1.0,0.0,0.002650860809253642,0.6171877050392012,,,sem_dados,sem_dados
NCL,,PHENSO,,,B,1.0,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
NGA,Nigeria,PHENSO,,,X,,0.75,3607373.3439999996,910056.4,1.0,0.0,0.4440293742929905,0.9141826086043019,,,sem_dados,sem_dados
NIC,Nicaragua,PHENSO,,,X,,0.75,84830.265,1650.0,1.0,0.0,0.0014407678989718582,0.5827204237188854,,,sem_dados,sem_dados
PAK,Pakistan,PHENSO,,,X,,0.75,749874.0,65728.4,1.0,0.0,0.03604317614739318,0.7759171895613628,,,sem_dados,sem_dados
PAN,Panama,PHENSO,,,X,,0.75,22177.8,681.4,1.0,0.0,0.0004906153356414722,0.5135598619349435,,,sem_dados,sem_dados
REU,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
SAU,Saudi Arabia,PHENSO,,,X,,0.75,650524.858,15228.6,1.0,0.0,0.012222321092623693,0.7193853185888273,,,sem_dados,sem_dados
SDN,Sudan,PHENSO,,,X,,0.75,644707.384,47358.2,1.0,0.0,0.026817424030793686,0.7599208448279896,,,sem_dados,sem_dados
SEN,Senegal,PHENSO,,,X,,0.75,150450.6,8160.2,1.0,0.0,0.004940478635675905,0.6561418180192709,,,sem_dados,sem_dados
SLE,Sierra Leone,PHENSO,,,X,,0.75,20013.674,2297.2,1.0,0.0,0.0012094071450553718,0.5543504609440995,,,sem_dados,sem_dados
SWZ,Eswatini,PHENSO,,,X,,0.75,5461.096,414.2,1.0,0.0,0.00023310614116019368,0.4566334643057215,,,sem_dados,sem_dados
SYC,Seychelles,PHENSO,,,X,,0.75,450.264,68.6,1.0,0.0,3.4919024497243964e-05,0.32291418251146997,,,sem_dados,sem_dados
THA,Thailand,PHENSO,,,X,,0.75,135453.0,6287.6,1.0,0.0,0.0039653036402876,0.6438439965429064,,,sem_dados,sem_dados
TWN,"China, Taiwan Province of",PHENSO,,,X,,0.75,91694.562,3855.8,1.0,0.0,0.00250174925572971,0.6153915203295057,,,sem_dados,sem_dados
URY,Uruguay,PHENSO,,,X,,0.75,36344.608,467.4,1.0,0.0,0.0005081234520700786,0.5138017075962088,,,sem_dados,sem_dados
USA,United States of America,PHENSO,,,X,,0.75,10932903.8,112002.0,1.0,0.0,0.1398170308826537,0.8697782750919683,,,sem_dados,sem_dados
VNM,,PHENSO,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
BOL,Bolivia (Plurinational State of),PHOMAN,,,X,,0.75,81150.204,5137.2,1.0,0.0,0.003000098732249558,0.6222988267016594,,,sem_dados,sem_dados
PER,Peru,PHOMAN,,,X,,0.75,230072.7,5347.0,1.0,0.0,0.004304953752739774,0.6527879810912316,,,sem_dados,sem_dados
ARG,Argentina,PHRDMU,,,X,,0.75,1358764.696,18934.2,1.0,0.0,0.019661937649036645,0.7477475498407059,,,sem_dados,sem_dados
BLZ,Belize,PHRDMU,,,X,,0.75,1341.0,60.4,1.0,0.0,3.841479230708274e-05,0.3487900529803205,,,sem_dados,sem_dados
BOL,Bolivia (Plurinational State of),PHRDMU,,,X,,0.75,81150.204,5137.2,1.0,0.0,0.003000098732249558,0.6222988267016594,,,sem_dados,sem_dados
BRA,Brazil,PHRDMU,,,X,,0.75,3965727.4,55568.2,1.0,0.0,0.05752546687540899,0.8163111427765115,,,sem_dados,sem_dados
COL,Colombia,PHRDMU,,,X,,0.75,871160.9820000001,17423.2,1.0,0.0,0.015014015108399876,0.7323663239676623,,,sem_dados,sem_dados
CRI,Costa Rica,PHRDMU,,,X,,0.75,57130.02,1091.2,1.0,0.0,0.0009611827641997228,0.5568460303009553,,,sem_dados,sem_dados
CUB,Cuba,PHRDMU,,,X,,0.75,249144.22000000003,32296.4,1.0,0.0,0.016741394793142572,0.719655523875316,,,sem_dados,sem_dados
GTM,Guatemala,PHRDMU,,,X,,0.75,441943.272,8560.2,1.0,0.0,0.007489675890215287,0.6879008725320606,,,sem_dados,sem_dados
HND,Honduras,PHRDMU,,,X,,0.75,75031.92199999999,985.0,1.0,0.0,0.0010581470803517812,0.5607673685646611,,,sem_dados,sem_dados
MEX,Mexico,PHRDMU,,,X,,0.75,4263483.324,88381.8,1.0,0.0,0.07489728856849498,0.8350118884549125,,,sem_dados,sem_dados
NIC,Nicaragua,PHRDMU,,,X,,0.75,84830.265,1650.0,1.0,0.0,0.0014407678989718582,0.5827204237188854,,,sem_dados,sem_dados
PAN,Panama,PHRDMU,,,X,,0.75,22177.8,681.4,1.0,0.0,0.0004906153356414722,0.5135598619349435,,,sem_dados,sem_dados
PER,Peru,PHRDMU,,,X,,0.75,230072.7,5347.0,1.0,0.0,0.004304953752739774,0.6527879810912316,,,sem_dados,sem_dados
PRY,Paraguay,PHRDMU,,,X,,0.75,50436.65,1491.0,1.0,0.0,0.0010890327591740086,0.564585904215279,,,sem_dados,sem_dados
URY,Uruguay,PHRDMU,,,X,,0.75,36344.608,467.4,1.0,0.0,0.0005081234520700786,0.5138017075962088,,,sem_dados,sem_dados
ALB,Albania,PHTOOP,,,X,,0.75,312017.978,6620.0,1.0,0.0,0.00555048645094086,0.6689573425294939,,,sem_dados,sem_dados
ARM,Armenia,PHTOOP,,,X,,0.75,184367.82,4270.4,1.0,0.0,0.00344319618867519,0.6385333850438139,,,sem_dados,sem_dados
ATG,Antigua and Barbuda,PHTOOP,,,X,,0.75,72.664,14.0,1.0,0.0,6.9702123765887885e-06,0.2172127551829398,,,sem_dados,sem_dados
BDI,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
BMU,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
COD,Democratic Republic of the Congo,PHTOOP,,,X,,0.75,50942.748,6722.8,1.0,0.0,0.003477417101289573,0.6189881786966173,,,sem_dados,sem_dados
COG,Congo,PHTOOP,,,X,,0.75,3893.3059999999996,824.0,1.0,0.0,0.0004071328701419893,0.471886190863096,,,sem_dados,sem_dados
CPV,Cabo Verde,PHTOOP,,,X,,0.75,10836.583999999999,492.4,1.0,0.0,0.00031239272774095846,0.48193810240586155,,,sem_dados,sem_dados
CUB,Cuba,PHTOOP,,,X,,0.75,249144.22000000003,32296.4,1.0,0.0,0.016741394793142572,0.719655523875316,,,sem_dados,sem_dados
DOM,Dominican Republic,PHTOOP,,,X,,0.75,256994.958,6068.8,1.0,0.0,0.004852505244694693,0.6604242637999652,,,sem_dados,sem_dados
EGY,Egypt,PHTOOP,,,X,,0.75,6777502.452,161718.6,1.0,0.0,0.12873259379045981,0.8696540714085086,,,sem_dados,sem_dados
ERI,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
ETH,Ethiopia,PHTOOP,,,X,,0.75,105313.66,12624.2,1.0,0.0,0.006608336203019409,0.6618834206635049,,,sem_dados,sem_dados
FJI,Fiji,PHTOOP,,,X,,0.75,2325.482,231.6,1.0,0.0,0.00012442927684379524,0.41201010552802964,,,sem_dados,sem_dados
GIB,,PHTOOP,,,G,0.0,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
GUM,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
HND,Honduras,PHTOOP,,,X,,0.75,75031.92199999999,985.0,1.0,0.0,0.0010581470803517812,0.5607673685646611,,,sem_dados,sem_dados
HTI,Haiti,PHTOOP,,,X,,0.75,2302.718,150.2,1.0,0.0,8.714822018451718e-05,0.3962517440430956,,,sem_dados,sem_dados
IDN,Indonesia,PHTOOP,,,X,,0.75,1132943.058,60064.8,1.0,0.0,0.036572620248232206,0.7841819390840926,,,sem_dados,sem_dados
IRN,Iran (Islamic Republic of),PHTOOP,,,X,,0.75,3544692.5880000005,79149.6,1.0,0.0,0.06485337593297263,0.8258985993944279,,,sem_dados,sem_dados
IRQ,Iraq,PHTOOP,,,X,,0.75,625424.0,27808.6,1.0,0.0,0.017751554618631715,0.7399352779849104,,,sem_dados,sem_dados
JAM,Jamaica,PHTOOP,,,X,,0.75,26900.6,1446.8,1.0,0.0,0.0008777780282716122,0.5459825215198499,,,sem_dados,sem_dados
JOR,Jordan,PHTOOP,,,X,,0.75,610163.782,8336.8,1.0,0.0,0.008753808713405017,0.6959419844030481,,,sem_dados,sem_dados
KEN,Kenya,PHTOOP,,,X,,0.75,689141.264,30375.0,1.0,0.0,0.019438514610828572,0.7458131800213421,,,sem_dados,sem_dados
KOR,Republic of Korea,PHTOOP,,,X,,0.75,350035.234,5630.2,1.0,0.0,0.0054081056891209095,0.6663413055120093,,,sem_dados,sem_dados
LBN,Lebanon,PHTOOP,,,X,,0.75,222778.4,5398.2,1.0,0.0,0.0042690576378172,0.6522323787834686,,,sem_dados,sem_dados
LBY,Libya,PHTOOP,,,X,,0.75,222882.604,10651.2,1.0,0.0,0.006663840042110509,0.6766739697314704,,,sem_dados,sem_dados
LKA,Sri Lanka,PHTOOP,,,X,,0.75,84581.76,5953.0,1.0,0.0,0.0033997452498622256,0.6287509993350213,,,sem_dados,sem_dados
MDG,Madagascar,PHTOOP,,,X,,0.75,40901.966,4917.6,1.0,0.0,0.0025732072560919242,0.6016295708368411,,,sem_dados,sem_dados
MEX,Mexico,PHTOOP,,,X,,0.75,4263483.324,88381.8,1.0,0.0,0.07489728856849498,0.8350118884549125,,,sem_dados,sem_dados
MKD,North Macedonia,PHTOOP,,,X,,0.75,138509.2,5579.2,1.0,0.0,0.003667282512571828,0.6401694721505398,,,sem_dados,sem_dados
MMR,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
MUS,Mauritius,PHTOOP,,,X,,0.75,15044.439999999999,597.4,1.0,0.0,0.0003944116949924845,0.4980195140048312,,,sem_dados,sem_dados
MWI,Malawi,PHTOOP,,,X,,0.75,705687.922,28190.6,1.0,0.0,0.018577381633911143,0.7437917165283847,,,sem_dados,sem_dados
NCL,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
NFK,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
NPL,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
OMN,Oman,PHTOOP,,,X,,0.75,277596.8,3196.4,1.0,0.0,0.0037107596813009446,0.6395304821824962,,,sem_dados,sem_dados
PAK,Pakistan,PHTOOP,,,X,,0.75,749874.0,65728.4,1.0,0.0,0.03604317614739318,0.7759171895613628,,,sem_dados,sem_dados
PHL,Philippines,PHTOOP,,,X,,0.75,218742.69,15548.2,1.0,0.0,0.008861921444580296,0.6897491081654186,,,sem_dados,sem_dados
PNG,Papua New Guinea,PHTOOP,,,X,,0.75,547.42,134.4,1.0,0.0,6.569479241251364e-05,0.3522735002853222,,,sem_dados,sem_dados
PRI,Puerto Rico,PHTOOP,,,X,,0.75,19674.174,338.4,1.0,0.0,0.0003139715007439651,0.4851119869334218,,,sem_dados,sem_dados
REU,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
RWA,Rwanda,PHTOOP,,,X,,0.75,85999.554,10787.0,1.0,0.0,0.005614244141073298,0.6505820236323443,,,sem_dados,sem_dados
SAU,Saudi Arabia,PHTOOP,,,X,,0.75,650524.858,15228.6,1.0,0.0,0.012222321092623693,0.7193853185888273,,,sem_dados,sem_dados
SDN,Sudan,PHTOOP,,,X,,0.75,644707.384,47358.2,1.0,0.0,0.026817424030793686,0.7599208448279896,,,sem_dados,sem_dados
SEN,Senegal,PHTOOP,,,X,,0.75,150450.6,8160.2,1.0,0.0,0.004940478635675905,0.6561418180192709,,,sem_dados,sem_dados
SHN,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
SVN,Slovenia,PHTOOP,,,X,,0.75,9458.0,218.0,1.0,0.0,0.00017614708178174555,0.44894501868791753,,,sem_dados,sem_dados
SYC,Seychelles,PHTOOP,,,X,,0.75,450.264,68.6,1.0,0.0,3.4919024497243964e-05,0.32291418251146997,,,sem_dados,sem_dados
SYR,Syrian Arab Republic,PHTOOP,,,X,,0.75,742004.38,13918.8,1.0,0.0,0.012368218539911956,0.7198203462144319,,,sem_dados,sem_dados
THA,Thailand,PHTOOP,,,X,,0.75,135453.0,6287.6,1.0,0.0,0.0039653036402876,0.6438439965429064,,,sem_dados,sem_dados
TZA,United Republic of Tanzania,PHTOOP,,,X,,0.75,548753.962,41954.2,1.0,0.0,0.023575535808012034,0.7510728906724162,,,sem_dados,sem_dados
VCT,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
VNM,,PHTOOP,,,X,,0.75,,,1.0,0.0,,,,,sem_dados,sem_dados
ZMB,Zambia,PHTOOP,,,X,,0.75,25959.638,2674.6,1.0,0.0,0.0014296796207151413,0.567067862308188,,,sem_dados,sem_dados
CHN,China,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,123061709.666,2190435.4,0.0010427528675703858,0.014705882352941176,1.0,1.0,,,sem_dados,sem_dados
GRC,Greece,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,821918.0,11810.0,0.0010427528675703858,0.014705882352941176,0.012056075197990263,0.7167658836049522,,,sem_dados,sem_dados
IND,India,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,20834644.6,841798.6,0.0010427528675703858,0.014705882352941176,0.5528070236103583,0.9602662634909727,,,sem_dados,sem_dados
LBN,Lebanon,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,222778.4,5398.2,0.0010427528675703858,0.014705882352941176,0.0042690576378172,0.6522323787834686,,,sem_dados,sem_dados
PRT,Portugal,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,1665262.0,17432.0,0.0010427528675703858,0.014705882352941176,0.02146608703597676,0.7504464136739872,,,sem_dados,sem_dados
RUS,Russian Federation,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,2869625.836,77921.4,0.0010427528675703858,0.014705882352941176,0.058812142390811895,0.8194467699743464,,,sem_dados,sem_dados
TZA,United Republic of Tanzania,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,548753.962,41954.2,0.0010427528675703858,0.014705882352941176,0.023575535808012034,0.7510728906724162,,,sem_dados,sem_dados
USA,United States of America,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,10932903.8,112002.0,0.0010427528675703858,0.014705882352941176,0.1398170308826537,0.8697782750919683,,,sem_dados,sem_dados
ZAF,South Africa,PHYP01,Tomato big bud phytoplasma,phytoplasma,X,,0.75,528746.0,8089.2,0.0010427528675703858,0.014705882352941176,0.007979862179934807,0.690865692514198,,,sem_dados,sem_dados
ALB,Albania,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,312017.978,6620.0,0.05213764337851929,0.36764705882352944,0.00555048645094086,0.6689573425294939,,,sem_dados,sem_dados
BIH,Bosnia and Herzegovina,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,51460.4,3050.8,0.05213764337851929,0.36764705882352944,0.0018081892292218594,0.5908723628904943,,,sem_dados,sem_dados
MDA,Republic of Moldova,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,34950.6,5565.4,0.05213764337851929,0.36764705882352944,0.002820102693911218,0.6016940970014937,,,sem_dados,sem_dados
POL,Poland,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,854300.0,7860.0,0.05213764337851929,0.36764705882352944,0.010518892047246625,0.7032072542467414,,,sem_dados,sem_dados
ROU,Romania,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,361214.0,17648.0,0.05213764337851929,0.36764705882352944,0.010975718022072107,0.708285335292181,,,sem_dados,sem_dados
SYR,Syrian Arab Republic,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,742004.38,13918.8,0.05213764337851929,0.36764705882352944,0.012368218539911956,0.7198203462144319,,,sem_dados,sem_dados
TUN,Tunisia,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,1347012.7859999998,22036.6,0.05213764337851929,0.36764705882352944,0.0209803615410665,0.7529599870782407,,,sem_dados,sem_dados
TUR,Türkiye,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,13443254.6,169401.4,0.05213764337851929,0.36764705882352944,0.1863594388651923,0.8904148484451926,,,sem_dados,sem_dados
UKR,Ukraine,PHYPMA,'Candidatus Phytoplasma mali',phytoplasma,X,,1.0,1821342.0,63860.0,0.05213764337851929,0.36764705882352944,0.04389196287620602,0.7996193628072672,,,sem_dados,sem_dados
ALB,Albania,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,312017.978,6620.0,0.18665276329509906,0.36764705882352944,0.00555048645094086,0.6689573425294939,,,sem_dados,sem_dados
ARM,Armenia,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,184367.82,4270.4,0.18665276329509906,0.36764705882352944,0.00344319618867519,0.6385333850438139,,,sem_dados,sem_dados
AZE,Azerbaijan,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,825045.412,18845.8,0.18665276329509906,0.36764705882352944,0.015287876794166193,0.733671593309515,,,sem_dados,sem_dados
BIH,Bosnia and Herzegovina,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,51460.4,3050.8,0.18665276329509906,0.36764705882352944,0.0018081892292218594,0.5908723628904943,,,sem_dados,sem_dados
CHL,Chile,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,818021.918,11961.6,0.18665276329509906,0.36764705882352944,0.012093527483006515,0.7170919241590523,,,sem_dados,sem_dados
CZE,Czechia,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,13864.0,166.0,0.18665276329509906,0.36764705882352944,0.00018822575965297218,0.4498600558946686,,,sem_dados,sem_dados
EGY,Egypt,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,6777502.452,161718.6,0.18665276329509906,0.36764705882352944,0.12873259379045981,0.8696540714085086,,,sem_dados,sem_dados
GEO,Georgia,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,55780.0,3300.0,0.18665276329509906,0.36764705882352944,0.0019568314499893357,0.5959411534879451,,,sem_dados,sem_dados
IRN,Iran (Islamic Republic of),PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,3544692.5880000005,79149.6,0.18665276329509906,0.36764705882352944,0.06485337593297263,0.8258985993944279,,,sem_dados,sem_dados
JOR,Jordan,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,610163.782,8336.8,0.18665276329509906,0.36764705882352944,0.008753808713405017,0.6959419844030481,,,sem_dados,sem_dados
KGZ,Kyrgyzstan,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,254911.5,11825.2,0.18665276329509906,0.36764705882352944,0.0074589371364989976,0.6841756641677498,,,sem_dados,sem_dados
MDA,Republic of Moldova,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,34950.6,5565.4,0.18665276329509906,0.36764705882352944,0.002820102693911218,0.6016940970014937,,,sem_dados,sem_dados
NER,Niger,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,511910.412,18771.0,0.18665276329509906,0.36764705882352944,0.012711147457465674,0.720223167966707,,,sem_dados,sem_dados
POL,Poland,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,854300.0,7860.0,0.18665276329509906,0.36764705882352944,0.010518892047246625,0.7032072542467414,,,sem_dados,sem_dados
ROU,Romania,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,361214.0,17648.0,0.18665276329509906,0.36764705882352944,0.010975718022072107,0.708285335292181,,,sem_dados,sem_dados
SAU,Saudi Arabia,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,650524.858,15228.6,0.18665276329509906,0.36764705882352944,0.012222321092623693,0.7193853185888273,,,sem_dados,sem_dados
TWN,"China, Taiwan Province of",PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,91694.562,3855.8,0.18665276329509906,0.36764705882352944,0.00250174925572971,0.6153915203295057,,,sem_dados,sem_dados
UKR,Ukraine,PHYPSO,'Candidatus Phytoplasma solani',phytoplasma,X,,1.0,1821342.0,63860.0,0.18665276329509906,0.36764705882352944,0.04389196287620602,0.7996193628072672,,,sem_dados,sem_dados
